timestamp,mid_price,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,spread,total_bid_volume,total_ask_volume,volume_imbalance,market_buy_pressure,market_sell_pressure
2024-01-15 10:10:00,159.8897691808158,159.89,1068,159.88,271,159.87,492,159.86,444,159.85,346,159.89,846,159.9,371,159.91,312,159.92,398,159.93,185,0.0088,2621,2112,509,0.672646906542572,0.5369009845903728
2024-01-15 10:10:10,159.76305322287678,159.76,2423,159.75,371,159.74,358,159.73,814,159.72,451,159.77,629,159.78,276,159.79,393,159.8,340,159.81,415,0.0071,4417,2053,2364,1.131794184411349,0.7917061591687815
2024-01-15 10:10:20,159.7447225786721,159.74,765,159.73,392,159.72,240,159.71,487,159.7,272,159.75,780,159.76,829,159.77,215,159.78,161,159.79,240,0.0099,2156,2225,-69,1.3125620295359928,0.5447461485452169
2024-01-15 10:10:30,159.82539163145861,159.82,1714,159.81,765,159.8,587,159.79,254,159.78,400,159.83,1896,159.84,203,159.85,595,159.86,108,159.87,199,0.0105,3720,3001,719,0.14272760435004184,0.17285066367365312
2024-01-15 10:10:40,159.96376129442382,159.96,2258,159.95,1219,159.94,258,159.93,101,159.92,249,159.97,1770,159.98,258,159.99,256,160.0,432,160.01,1171,0.0127,4085,3887,198,0.8446375924131803,0.23585802995824004
2024-01-15 10:10:50,159.771757366483,159.77,507,159.76,600,159.75,427,159.74,447,159.73,669,159.78,1552,159.79,359,159.8,922,159.81,443,159.82,456,0.0115,2650,3732,-1082,0.6697777362601625,0.1429263884752338
2024-01-15 10:11:00,159.71831351619144,159.71,2081,159.7,1521,159.69,221,159.68,150,159.67,344,159.72,999,159.73,549,159.74,761,159.75,240,159.76,334,0.0086,4317,2883,1434,2.838288237173423,0.19165610901684235
2024-01-15 10:11:10,159.6424560520804,159.64,835,159.63,691,159.62,317,159.61,126,159.6,589,159.65,1614,159.66,631,159.67,519,159.68,648,159.69,362,0.0098,2558,3774,-1216,1.661579408336042,0.5615460355367736
2024-01-15 10:11:20,159.53815696878172,159.53,1571,159.52,661,159.51,700,159.5,284,159.49,218,159.54,730,159.55,423,159.56,601,159.57,151,159.58,148,0.0115,3434,2053,1381,0.9556054769824742,0.08509495153710221
2024-01-15 10:11:30,159.8198142844889,159.82,2537,159.81,637,159.8,242,159.79,267,159.78,204,159.82,1858,159.83,504,159.84,790,159.85,512,159.86,1025,0.0075,3887,4689,-802,1.0877530751021565,1.1365216680218972
2024-01-15 10:11:40,159.8845383863233,159.88,477,159.87,851,159.86,386,159.85,329,159.84,406,159.89,789,159.9,512,159.91,463,159.92,673,159.93,183,0.0126,2449,2620,-171,1.4189845957483118,1.4271394599157912
2024-01-15 10:11:50,159.68294253732572,159.68,1461,159.67,313,159.66,376,159.65,385,159.64,342,159.69,914,159.7,750,159.71,655,159.72,547,159.73,197,0.0089,2877,3063,-186,1.113854440047533,1.3067802872182528
2024-01-15 10:12:00,159.82950943387445,159.82,867,159.81,622,159.8,223,159.79,268,159.78,133,159.83,1906,159.84,901,159.85,360,159.86,186,159.87,213,0.0105,2113,3566,-1453,1.5296439433665465,2.399676497043713
2024-01-15 10:12:10,160.16869261778504,160.16,726,160.15,760,160.14,529,160.13,319,160.12,390,160.17,940,160.18,773,160.19,361,160.2,345,160.21,197,0.0092,2724,2616,108,0.28573705978576885,0.38117641381441286
2024-01-15 10:12:20,160.3340612287408,160.33,982,160.32,509,160.31,663,160.3,285,160.29,400,160.34,1180,160.35,660,160.36,262,160.37,700,160.38,983,0.0119,2839,3785,-946,0.7145146654134443,0.12777989763392197
2024-01-15 10:12:30,160.09045447159042,160.09,1004,160.08,741,160.07,541,160.06,687,160.05,172,160.09,1441,160.1,826,160.11,431,160.12,448,160.13,542,0.0089,3145,3688,-543,1.132344603221023,0.2907731597904565
2024-01-15 10:12:40,160.01293321879464,160.01,1546,160.0,555,159.99,1143,159.98,317,159.97,547,160.02,1184,160.03,520,160.04,236,160.05,421,160.06,339,0.0122,4108,2700,1408,0.9271317394188783,0.6178511139964916
2024-01-15 10:12:50,160.21565538790358,160.21,2467,160.2,803,160.19,705,160.18,696,160.17,549,160.22,1546,160.23,525,160.24,348,160.25,447,160.26,516,0.012,5220,3382,1838,0.048346799252431925,3.2549336559040714
2024-01-15 10:13:00,160.10227566067147,160.1,894,160.09,307,160.08,689,160.07,623,160.06,225,160.11,599,160.12,529,160.13,469,160.14,332,160.15,314,0.0111,2738,2243,495,0.44190971923009986,0.42173416114746015
2024-01-15 10:13:10,160.1733321611001,160.17,1117,160.16,1021,160.15,428,160.14,1917,160.13,1027,160.18,913,160.19,583,160.2,762,160.21,887,160.22,142,0.0101,5510,3287,2223,1.5374146022517226,0.21779866084853275
2024-01-15 10:13:20,160.29740787864333,160.29,409,160.28,374,160.27,1155,160.26,165,160.25,281,160.3,1043,160.31,1405,160.32,725,160.33,164,160.34,323,0.0119,2384,3660,-1276,2.5344087171109666,0.4231457534858858
2024-01-15 10:13:30,160.14882332676564,160.15,1010,160.14,511,160.13,236,160.12,265,160.11,420,160.15,1174,160.16,669,160.17,281,160.18,346,160.19,109,0.0073,2442,2579,-137,0.4697235474323051,0.9710918138763649
2024-01-15 10:13:40,160.13929041103424,160.13,1093,160.12,583,160.11,369,160.1,284,160.09,559,160.14,2591,160.15,454,160.16,818,160.17,384,160.18,291,0.0113,2888,4538,-1650,4.4954678271177855,0.6601613947623753
2024-01-15 10:13:50,159.6202361591631,159.61,2121,159.6,409,159.59,699,159.58,424,159.57,326,159.63,614,159.64,1181,159.65,646,159.66,287,159.67,534,0.0129,3979,3262,717,0.0005981176715128857,0.36790801361594244
2024-01-15 10:14:00,159.4567231619348,159.45,779,159.44,692,159.43,238,159.42,272,159.41,141,159.46,1584,159.47,529,159.48,459,159.49,599,159.5,225,0.0084,2122,3396,-1274,3.066216529074919,0.06211686361217883
2024-01-15 10:14:10,159.4164494721386,159.41,855,159.4,365,159.39,257,159.38,477,159.37,246,159.42,1171,159.43,395,159.44,507,159.45,727,159.46,434,0.0088,2200,3234,-1034,0.18489687702771165,1.923757515573203
2024-01-15 10:14:20,159.2175323075587,159.21,813,159.2,1349,159.19,479,159.18,275,159.17,207,159.22,653,159.23,296,159.24,738,159.25,124,159.26,413,0.0071,3123,2224,899,0.18340198741437871,0.37151085687272317
2024-01-15 10:14:30,159.47744080708168,159.47,647,159.46,854,159.45,695,159.44,230,159.43,399,159.48,651,159.49,646,159.5,246,159.51,154,159.52,267,0.01,2825,1964,861,0.19734781486214786,0.49793867407364295
2024-01-15 10:14:40,159.24936552013222,159.24,940,159.23,753,159.22,352,159.21,731,159.2,244,159.26,1819,159.27,294,159.28,383,159.29,321,159.3,372,0.0127,3020,3189,-169,1.651657816993581,0.07153567694042991
2024-01-15 10:14:50,159.17928871482508,159.17,1538,159.16,1033,159.15,227,159.14,233,159.13,265,159.18,1856,159.19,744,159.2,285,159.21,324,159.22,238,0.009,3296,3447,-151,0.35652865891681684,1.0294456297007428
2024-01-15 10:15:00,159.20009990692364,159.19,701,159.18,376,159.17,935,159.16,296,159.15,423,159.21,2024,159.22,572,159.23,393,159.24,565,159.25,186,0.0106,2731,3740,-1009,0.05735463100539237,0.94112855647433
2024-01-15 10:15:10,159.42955075853615,159.43,1774,159.42,428,159.41,420,159.4,302,159.39,218,159.43,996,159.44,552,159.45,384,159.46,263,159.47,380,0.0084,3142,2575,567,2.15830058932729,0.8074212048861228
2024-01-15 10:15:20,159.20063190082243,159.2,2286,159.19,145,159.18,373,159.17,335,159.16,436,159.21,1940,159.22,444,159.23,560,159.24,354,159.25,441,0.0102,3916,3739,177,2.1277511699010834,0.050878547090768396
2024-01-15 10:15:30,159.38580830516963,159.38,2127,159.37,286,159.36,420,159.35,440,159.34,353,159.39,397,159.4,394,159.41,448,159.42,495,159.43,108,0.0085,3626,1842,1784,2.4029411851621445,0.841543907163059
2024-01-15 10:15:40,159.38743930987167,159.38,922,159.37,469,159.36,790,159.35,673,159.34,290,159.39,1816,159.4,466,159.41,501,159.42,504,159.43,479,0.0116,3144,3766,-622,1.8645859941182976,0.5026149865845411
2024-01-15 10:15:50,159.23099915932065,159.23,1364,159.22,1418,159.21,289,159.2,849,159.19,275,159.23,1940,159.24,304,159.25,621,159.26,262,159.27,159,0.0073,4195,3286,909,0.3451857319967214,1.380744623767398
2024-01-15 10:16:00,159.30458035724257,159.3,1115,159.29,395,159.28,127,159.27,390,159.26,521,159.31,602,159.32,940,159.33,276,159.34,352,159.35,472,0.0099,2548,2642,-94,1.8269703530129697,0.7999764615179965
2024-01-15 10:16:10,159.33629147851195,159.33,552,159.32,861,159.31,994,159.3,590,159.29,474,159.34,1030,159.35,747,159.36,865,159.37,194,159.38,272,0.0079,3471,3108,363,1.6914366769983171,0.9095941499401257
2024-01-15 10:16:20,159.24065514722267,159.24,679,159.23,1101,159.22,443,159.21,580,159.2,269,159.25,1049,159.26,572,159.27,393,159.28,453,159.29,177,0.0094,3072,2644,428,1.2262324862905412,0.7664660415073957
2024-01-15 10:16:30,159.25177047696712,159.25,881,159.24,460,159.23,341,159.22,361,159.21,287,159.26,1747,159.27,675,159.28,321,159.29,975,159.3,332,0.0108,2330,4050,-1720,0.2996254782146343,0.05427318919853094
2024-01-15 10:16:40,159.19040860447805,159.18,1468,159.17,512,159.16,325,159.15,1312,159.14,606,159.2,562,159.21,732,159.22,960,159.23,179,159.24,336,0.0114,4223,2769,1454,0.8957946413840687,0.21322214307774273
2024-01-15 10:16:50,159.2084794770523,159.2,1064,159.19,1216,159.18,1052,159.17,1832,159.16,184,159.21,1129,159.22,217,159.23,611,159.24,288,159.25,847,0.011,5348,3092,2256,0.5757496857634068,0.32400604817547657
2024-01-15 10:17:00,159.3138962949579,159.31,678,159.3,810,159.29,420,159.28,379,159.27,488,159.32,1806,159.33,400,159.34,456,159.35,288,159.36,436,0.0103,2775,3386,-611,0.012075645280140084,0.8047826218231986
2024-01-15 10:17:10,159.56657081352736,159.56,890,159.55,399,159.54,456,159.53,382,159.52,410,159.57,504,159.58,827,159.59,119,159.6,276,159.61,253,0.0114,2537,1979,558,0.21686116625938234,0.7030186460483493
2024-01-15 10:17:20,159.36905683907972,159.36,1372,159.35,653,159.34,330,159.33,682,159.32,291,159.37,770,159.38,279,159.39,449,159.4,287,159.41,752,0.0116,3328,2537,791,0.4041060702801168,0.3791151097355419
2024-01-15 10:17:30,159.70899635620498,159.71,2514,159.7,416,159.69,407,159.68,842,159.67,484,159.71,1538,159.72,303,159.73,260,159.74,100,159.75,216,0.0076,4663,2417,2246,0.38278370448899895,2.585502416627013
2024-01-15 10:17:40,159.39723037294405,159.39,1613,159.38,952,159.37,456,159.36,602,159.35,975,159.4,680,159.41,332,159.42,510,159.43,671,159.44,202,0.0073,4598,2395,2203,0.01615799662294176,3.315529595780795
2024-01-15 10:17:50,159.37303624918349,159.37,1017,159.36,425,159.35,507,159.34,476,159.33,357,159.38,600,159.39,682,159.4,962,159.41,474,159.42,524,0.0093,2782,3242,-460,1.0460661964280917,2.2951023416293834
2024-01-15 10:18:00,159.46679814865857,159.46,888,159.45,504,159.44,315,159.43,555,159.42,569,159.47,633,159.48,461,159.49,427,159.5,851,159.51,429,0.0107,2831,2801,30,0.04116981764792729,0.3947778025434058
2024-01-15 10:18:10,159.5116070221121,159.51,515,159.5,506,159.49,397,159.48,520,159.47,228,159.52,2314,159.53,236,159.54,892,159.55,338,159.56,498,0.0098,2166,4278,-2112,0.4909784785030483,1.7694061649017576
2024-01-15 10:18:20,159.41227922101362,159.41,1040,159.4,669,159.39,571,159.38,501,159.37,297,159.42,634,159.43,334,159.44,770,159.45,556,159.46,448,0.0078,3078,2742,336,0.06592033540715676,0.48975442434028477
2024-01-15 10:18:30,159.37910197872756,159.37,1500,159.36,1209,159.35,721,159.34,367,159.33,366,159.38,863,159.39,1212,159.4,419,159.41,425,159.42,574,0.0087,4163,3493,670,0.500471317699037,0.9370328110715549
2024-01-15 10:18:40,159.30052793248697,159.3,677,159.29,404,159.28,674,159.27,352,159.26,276,159.31,529,159.32,586,159.33,259,159.34,163,159.35,344,0.0097,2383,1881,502,2.157130065038925,0.16457152044913623
2024-01-15 10:18:50,159.20664181556097,159.2,727,159.19,396,159.18,1139,159.17,262,159.16,741,159.21,885,159.22,616,159.23,791,159.24,715,159.25,306,0.0106,3265,3313,-48,3.864750220070523,0.5459979179561858
2024-01-15 10:19:00,159.34190411230713,159.34,823,159.33,699,159.32,590,159.31,739,159.3,389,159.35,936,159.36,1069,159.37,142,159.38,292,159.39,221,0.01,3240,2660,580,0.7978795716699965,0.5398499144592432
2024-01-15 10:19:10,159.39879163963838,159.39,982,159.38,800,159.37,365,159.36,273,159.35,338,159.4,1006,159.41,782,159.42,405,159.43,151,159.44,261,0.0123,2758,2605,153,0.21403069541003955,0.1381951044775152
2024-01-15 10:19:20,159.2883426874383,159.28,1487,159.27,570,159.26,985,159.25,281,159.24,253,159.29,1258,159.3,564,159.31,238,159.32,367,159.33,308,0.0088,3576,2735,841,1.2367416994390525,4.117301050112322
2024-01-15 10:19:30,159.4316384606779,159.43,1628,159.42,707,159.41,359,159.4,248,159.39,241,159.44,787,159.45,736,159.46,1500,159.47,264,159.48,263,0.0073,3183,3550,-367,1.530171671923533,0.01056887890164542
2024-01-15 10:19:40,159.48063172678945,159.47,968,159.46,568,159.45,740,159.44,161,159.43,1211,159.49,1563,159.5,541,159.51,397,159.52,547,159.53,454,0.0116,3648,3502,146,3.2717097512450293,0.7112277339379046
2024-01-15 10:19:50,159.61026749100867,159.61,1095,159.6,695,159.59,268,159.58,231,159.57,199,159.62,1056,159.63,450,159.64,593,159.65,100,159.66,211,0.0097,2488,2410,78,0.09098327664737925,0.36128524627551956
2024-01-15 10:20:00,159.71076271888816,159.7,569,159.69,568,159.68,574,159.67,578,159.66,348,159.72,851,159.73,623,159.74,391,159.75,166,159.76,559,0.0128,2637,2590,47,5.38638666849705,0.3389910853962133
2024-01-15 10:20:10,159.57836329340364,159.57,1571,159.56,186,159.55,707,159.54,377,159.53,584,159.58,503,159.59,798,159.6,1179,159.61,467,159.62,372,0.0102,3425,3319,106,0.9450546149855406,0.4635822307736845
2024-01-15 10:20:20,159.488970519861,159.48,1004,159.47,504,159.46,263,159.45,247,159.44,124,159.49,958,159.5,1309,159.51,553,159.52,750,159.53,554,0.0116,2142,4124,-1982,0.272188940651747,0.2540964112951039
2024-01-15 10:20:30,159.6081556076182,159.6,760,159.59,668,159.58,1389,159.57,484,159.56,314,159.61,1712,159.62,683,159.63,514,159.64,219,159.65,364,0.01,3615,3492,123,1.2658984863540612,0.465284490417675
2024-01-15 10:20:40,159.70557567992176,159.7,1678,159.69,198,159.68,295,159.67,313,159.66,425,159.71,687,159.72,330,159.73,180,159.74,281,159.75,859,0.0076,2909,2337,572,0.3194817179565926,1.3336001120802154
2024-01-15 10:20:50,159.7022375788251,159.7,1145,159.69,576,159.68,356,159.67,192,159.66,188,159.71,363,159.72,585,159.73,343,159.74,233,159.75,313,0.0073,2457,1837,620,0.5882697799283968,0.8593080041840838
2024-01-15 10:21:00,159.7209750244688,159.71,1199,159.7,908,159.69,266,159.68,554,159.67,696,159.73,1140,159.74,453,159.75,498,159.76,272,159.77,214,0.0129,3623,2577,1046,1.8427707457617941,0.030824021993599404
2024-01-15 10:21:10,159.92504490737866,159.92,1407,159.91,293,159.9,417,159.89,692,159.88,151,159.93,590,159.94,655,159.95,283,159.96,254,159.97,262,0.0121,2960,2044,916,1.2175020890595358,0.2452012078556946
2024-01-15 10:21:20,159.83043782645316,159.83,505,159.82,712,159.81,448,159.8,214,159.79,207,159.84,2152,159.85,625,159.86,487,159.87,399,159.88,650,0.0092,2086,4313,-2227,0.37517967311876155,0.06283921189922631
2024-01-15 10:21:30,159.91788064041927,159.91,592,159.9,609,159.89,439,159.88,697,159.87,189,159.92,683,159.93,1033,159.94,344,159.95,594,159.96,758,0.0112,2526,3412,-886,1.1806477254887482,4.37155939286399
2024-01-15 10:21:40,159.88554641996097,159.88,817,159.87,1058,159.86,1033,159.85,467,159.84,705,159.89,904,159.9,254,159.91,712,159.92,153,159.93,352,0.0084,4080,2375,1705,0.9989183271273994,0.7313639198622728
2024-01-15 10:21:50,159.85074234183764,159.85,1612,159.84,601,159.83,210,159.82,236,159.81,244,159.85,361,159.86,630,159.87,409,159.88,164,159.89,396,0.0073,2903,1960,943,0.11228871316461363,1.4955614060910039
2024-01-15 10:22:00,160.02638263729582,160.02,1430,160.01,501,160.0,534,159.99,635,159.98,405,160.03,2533,160.04,1005,160.05,1094,160.06,108,160.07,340,0.0118,3505,5080,-1575,0.08495590498342367,0.570955378859975
2024-01-15 10:22:10,160.15847102979407,160.15,850,160.14,356,160.13,495,160.12,623,160.11,447,160.16,305,160.17,1708,160.18,537,160.19,257,160.2,350,0.0088,2771,3157,-386,0.9836457729649994,0.07826290217339418
2024-01-15 10:22:20,160.28876148926395,160.28,1092,160.27,502,160.26,340,160.25,505,160.24,300,160.29,1752,160.3,740,160.31,339,160.32,448,160.33,206,0.0077,2739,3485,-746,1.019176110420165,0.4169740430229774
2024-01-15 10:22:30,160.4980150704132,160.49,1605,160.48,392,160.47,286,160.46,650,160.45,519,160.5,1275,160.51,1052,160.52,298,160.53,451,160.54,304,0.013,3452,3380,72,0.04076780149507192,0.44987711715131956
2024-01-15 10:22:40,160.5013861453041,160.5,1527,160.49,510,160.48,1167,160.47,359,160.46,235,160.51,1474,160.52,598,160.53,231,160.54,637,160.55,223,0.012,3798,3163,635,3.5960536541812793,0.4463807037756296
2024-01-15 10:22:50,160.61084054248286,160.61,1022,160.6,1220,160.59,269,160.58,709,160.57,520,160.62,637,160.63,349,160.64,552,160.65,248,160.66,341,0.0099,3740,2127,1613,2.037884213244392,2.2148686572717233
2024-01-15 10:23:00,160.561008337914,160.56,785,160.55,412,160.54,445,160.53,623,160.52,422,160.57,792,160.58,288,160.59,541,160.6,172,160.61,291,0.0097,2687,2084,603,0.41915101935504245,0.7907078851523114
2024-01-15 10:23:10,160.61305681433876,160.61,1803,160.6,782,160.59,979,160.58,295,160.57,252,160.62,1776,160.63,713,160.64,873,160.65,437,160.66,181,0.0075,4111,3980,131,0.9071984360990504,0.3204985428675294
2024-01-15 10:23:20,160.59215414055362,160.59,513,160.58,894,160.57,932,160.56,825,160.55,420,160.6,589,160.61,843,160.62,300,160.63,319,160.64,392,0.0072,3584,2443,1141,1.956163282114705,3.2896358960708025
2024-01-15 10:23:30,160.60773093151474,160.6,668,160.59,723,160.58,880,160.57,724,160.56,425,160.61,1526,160.62,795,160.63,368,160.64,553,160.65,161,0.0108,3420,3403,17,3.1693970046019153,0.03399490682848674
2024-01-15 10:23:40,160.7033177509181,160.7,1693,160.69,798,160.68,307,160.67,290,160.66,233,160.71,1540,160.72,611,160.73,368,160.74,314,160.75,324,0.0105,3321,3157,164,2.4279795363560046,0.15854396621277056
2024-01-15 10:23:50,160.57182697247006,160.57,2250,160.56,458,160.55,368,160.54,581,160.53,749,160.58,668,160.59,1054,160.6,156,160.61,208,160.62,200,0.0109,4406,2286,2120,0.8314765365449188,0.2907838704087679
2024-01-15 10:24:00,160.90780542006084,160.9,508,160.89,789,160.88,400,160.87,438,160.86,223,160.91,975,160.92,786,160.93,499,160.94,458,160.95,203,0.0125,2358,2921,-563,0.36202501037717133,0.09763202338712916
2024-01-15 10:24:10,160.74592937098927,160.74,744,160.73,563,160.72,293,160.71,307,160.7,384,160.75,1190,160.76,392,160.77,363,160.78,648,160.79,415,0.0079,2291,3008,-717,1.1304877464462069,1.147816668870851
2024-01-15 10:24:20,160.55075349399505,160.55,2822,160.54,1001,160.53,438,160.52,696,160.51,368,160.56,1725,160.57,1121,160.58,268,160.59,563,160.6,295,0.0108,5325,3972,1353,1.5173114506113388,2.410127143633191
2024-01-15 10:24:30,160.73668906736506,160.73,1071,160.72,365,160.71,1225,160.7,152,160.69,240,160.74,1203,160.75,824,160.76,440,160.77,368,160.78,397,0.0093,3053,3232,-179,1.0028804020557984,1.2767394335517257
2024-01-15 10:24:40,160.8639383076508,160.86,890,160.85,1270,160.84,227,160.83,435,160.82,278,160.87,1418,160.88,335,160.89,1046,160.9,169,160.91,286,0.0085,3100,3254,-154,1.7130056071587731,7.339000566875333
2024-01-15 10:24:50,160.96433667939766,160.96,1242,160.95,942,160.94,250,160.93,783,160.92,326,160.97,742,160.98,530,160.99,694,161.0,282,161.01,222,0.0083,3543,2470,1073,0.4188931492316493,3.9836980909056794
2024-01-15 10:25:00,161.06547789750186,161.06,895,161.05,340,161.04,399,161.03,319,161.02,297,161.07,1437,161.08,659,161.09,856,161.1,376,161.11,787,0.0108,2250,4115,-1865,1.3162935503107585,0.19111656684213846
2024-01-15 10:25:10,161.06350536518056,161.06,794,161.05,452,161.04,511,161.03,497,161.02,109,161.07,995,161.08,666,161.09,403,161.1,722,161.11,400,0.0092,2363,3186,-823,2.17679369010487,0.5292315658763624
2024-01-15 10:25:20,160.9189904309048,160.91,1925,160.9,343,160.89,1158,160.88,262,160.87,231,160.92,645,160.93,1093,160.94,247,160.95,383,160.96,283,0.0106,3919,2651,1268,1.4370034628429897,0.15534023502232128
2024-01-15 10:25:30,160.9311888238794,160.93,1679,160.92,633,160.91,396,160.9,672,160.89,100,160.93,991,160.94,583,160.95,369,160.96,898,160.97,207,0.0071,3480,3048,432,1.6774063328595237,0.8877791779354787
2024-01-15 10:25:40,160.82221238461975,160.82,1470,160.81,847,160.8,240,160.79,324,160.78,590,160.83,1349,160.84,505,160.85,343,160.86,1003,160.87,157,0.0083,3471,3357,114,0.9856478573672319,0.4443242031000813
2024-01-15 10:25:50,160.9790332974879,160.97,970,160.96,224,160.95,112,160.94,569,160.93,345,160.99,893,161.0,1232,161.01,637,161.02,850,161.03,161,0.013,2220,3773,-1553,0.6235022135159871,0.28212233914808726
2024-01-15 10:26:00,160.95536014237442,160.95,982,160.94,739,160.93,433,160.92,1147,160.91,428,160.96,584,160.97,655,160.98,310,160.99,334,161.0,205,0.0125,3729,2088,1641,1.5050102037746924,0.24906472205362645
2024-01-15 10:26:10,160.82249194376817,160.82,2867,160.81,881,160.8,428,160.79,274,160.78,745,160.83,651,160.84,626,160.85,642,160.86,167,160.87,412,0.008,5195,2498,2697,0.28163964810765985,1.264294035716798
2024-01-15 10:26:20,160.7708058718381,160.76,590,160.75,1031,160.74,1013,160.73,210,160.72,218,160.78,1566,160.79,1083,160.8,330,160.81,261,160.82,233,0.0117,3062,3473,-411,0.26699756700097926,0.019847140688670828
2024-01-15 10:26:30,160.83719319451183,160.83,448,160.82,590,160.81,523,160.8,609,160.79,421,160.84,908,160.85,557,160.86,598,160.87,715,160.88,345,0.0123,2591,3123,-532,0.36949639261205763,0.4600139414971132
2024-01-15 10:26:40,160.746525319704,160.74,790,160.73,504,160.72,862,160.71,356,160.7,434,160.75,954,160.76,1340,160.77,592,160.78,498,160.79,430,0.0116,2946,3814,-868,1.8980052745393985,0.34129431239945185
2024-01-15 10:26:50,160.6143562480697,160.61,757,160.6,2031,160.59,837,160.58,543,160.57,342,160.62,1654,160.63,797,160.64,469,160.65,325,160.66,311,0.0127,4510,3556,954,0.0749532981636098,1.1533917402336509
2024-01-15 10:27:00,160.65349591266937,160.65,204,160.64,589,160.63,1025,160.62,464,160.61,200,160.66,1069,160.67,580,160.68,269,160.69,453,160.7,327,0.01,2482,2698,-216,0.075692174509366,0.9857289822107594
2024-01-15 10:27:10,160.69285064869973,160.69,1320,160.68,797,160.67,593,160.66,379,160.65,398,160.7,2230,160.71,533,160.72,496,160.73,220,160.74,209,0.0085,3487,3688,-201,0.5412574871347138,1.919261976619523
2024-01-15 10:27:20,160.61138850473245,160.61,1050,160.6,824,160.59,385,160.58,460,160.57,232,160.62,1133,160.63,410,160.64,837,160.65,282,160.66,451,0.0121,2951,3113,-162,0.2687720454647362,1.25057635177767
2024-01-15 10:27:30,160.53573438842818,160.53,531,160.52,374,160.51,525,160.5,209,160.49,285,160.54,1673,160.55,916,160.56,466,160.57,232,160.58,447,0.0122,1924,3734,-1810,0.7672006290284822,0.5011896898549628
2024-01-15 10:27:40,160.57298669553668,160.57,1009,160.56,119,160.55,307,160.54,693,160.53,318,160.58,844,160.59,1103,160.6,440,160.61,133,160.62,152,0.0121,2446,2672,-226,1.5796610985976003,0.6664716878250678
2024-01-15 10:27:50,160.3404634678354,160.34,1232,160.33,539,160.32,379,160.31,357,160.3,369,160.34,927,160.35,327,160.36,591,160.37,142,160.38,116,0.009,2876,2103,773,0.5929449070426361,3.3673154589873473
2024-01-15 10:28:00,160.11479007393768,160.11,1447,160.1,400,160.09,308,160.08,835,160.07,284,160.12,1392,160.13,386,160.14,450,160.15,320,160.16,231,0.0093,3274,2779,495,0.8295102390152554,0.22938704243742594
2024-01-15 10:28:10,159.99975652827203,159.99,1781,159.98,717,159.97,409,159.96,733,159.95,209,160.01,1368,160.02,535,160.03,428,160.04,345,160.05,212,0.0115,3849,2888,961,0.2181313642135448,2.8782405196407157
2024-01-15 10:28:20,159.9656050359665,159.96,992,159.95,864,159.94,419,159.93,161,159.92,382,159.97,1654,159.98,1168,159.99,383,160.0,407,160.01,332,0.0129,2818,3944,-1126,0.3567707812530381,0.16400743025106448
2024-01-15 10:28:30,160.01533955280763,160.01,2106,160.0,1209,159.99,334,159.98,253,159.97,336,160.02,1408,160.03,573,160.04,830,160.05,494,160.06,109,0.0087,4238,3414,824,0.11473809550171603,2.0869337155425405
2024-01-15 10:28:40,160.25141917882416,160.25,767,160.24,630,160.23,244,160.22,1219,160.21,288,160.26,1056,160.27,837,160.28,337,160.29,389,160.3,231,0.0117,3148,2850,298,1.8083700693350846,0.16816547047814728
2024-01-15 10:28:50,160.38886035061466,160.38,1230,160.37,436,160.36,235,160.35,364,160.34,139,160.39,1100,160.4,604,160.41,498,160.42,291,160.43,1509,0.0088,2404,4002,-1598,0.8246110153980523,0.18731042811116805
2024-01-15 10:29:00,160.3632079920677,160.33,1973,160.35,950,160.34,199,160.33,323,160.32,287,160.42000000000002,1339,160.38,836,160.39,319,160.4,308,160.41,404,0.0082,3732,3206,526,1.029477882238987,1.5266866036488427
2024-01-15 10:29:10,160.36015849196457,160.35,670,160.34,401,160.33,587,160.32,519,160.31,255,160.37,679,160.38,1376,160.39,519,160.4,520,160.41,214,0.0126,2432,3308,-876,0.5146000942652068,0.052582858575315757
2024-01-15 10:29:20,160.1993927241584,160.19,543,160.18,542,160.17,285,160.16,693,160.15,232,160.2,805,160.21,743,160.22,232,160.23,183,160.24,392,0.01,2295,2355,-60,1.2283622513549934,0.21119248353923978
2024-01-15 10:29:30,160.196426931015,160.19,800,160.18,703,160.17,307,160.16,292,160.15,628,160.2,1512,160.21,666,160.22,245,160.23,421,160.24,551,0.0092,2730,3395,-665,1.0334230867400067,1.051893938749553
2024-01-15 10:29:40,160.15018484845723,160.14,828,160.13,646,160.12,295,160.11,584,160.1,485,160.16,566,160.17,738,160.18,642,160.19,588,160.2,312,0.0122,2838,2846,-8,0.1911331444817253,0.41170007374156736
2024-01-15 10:29:50,160.2018682855494,160.2,651,160.19,1065,160.18,154,160.17,816,160.16,568,160.21,794,160.22,807,160.23,464,160.24,700,160.25,529,0.0071,3254,3294,-40,0.4307934830300976,2.6362769262526493
2024-01-15 10:30:00,160.0693443428887,160.07,496,160.06,1854,160.05,844,160.04,201,160.03,480,160.07,1668,160.08,503,160.09,591,160.1,301,160.11,696,0.0074,3875,3759,116,1.250391564420102,0.232577278553416
